1e-10	1
1e-10	6.60728E-11
0.002	6.60728E-11		
0.005	6.61018E-11		
0.008	6.62593E-11		
0.01	6.65234E-11		
0.0125	6.7175E-11		
0.015	6.83541E-11		
0.0175	7.02937E-11		
0.02	7.32877E-11		
0.03	1.12011E-10		
0.032	1.32531E-10		
0.034	1.5434E-10		
0.036	1.63591E-10		
0.038	1.57164E-10		
0.04	1.52893E-10		
0.041	1.53358E-10		
0.042	1.5551E-10		
0.043	1.59212E-10		
0.044	1.64025E-10		
0.045	1.69462E-10		
0.046	1.75291E-10		
0.047	1.81613E-10		
0.048	1.88318E-10		
0.049	1.94471E-10		
0.05	1.99169E-10		
0.051	2.02616E-10		
0.052	2.05176E-10		
0.053	2.06536E-10		
0.054	2.07236E-10		
0.055	2.09034E-10		
0.056	2.1267E-10		
0.057	2.17417E-10		
0.058	2.22804E-10	
0.0586894	2.17612E-10
0.0596285	2.11342E-10
0.060553	2.09429E-10
0.0614636	2.11606E-10
0.062361	2.15794E-10
0.0632456	2.18276E-10
0.0641179	2.18276E-10
0.0649786	2.17333E-10
0.0658281	2.10917E-10
0.0666667	2.04062E-10
0.0674949	2.01369E-10
0.068313	2.03069E-10
0.0691215	2.08518E-10
0.0699206	2.1567E-10
0.0707107	2.12459E-10
0.071492	2.19101E-10
0.0722649	2.20827E-10
0.0730297	2.03412E-10
0.0737865	1.99687E-10
0.0745356	2.12197E-10
0.0752773	2.11804E-10
0.0760117	2.12433E-10
0.0767391	2.11778E-10
0.0774597	2.08629E-10
0.0781736	2.03649E-10
0.0788811	1.98178E-10
0.0795822	1.94291E-10
0.0802773	1.9352E-10
0.0809664	1.96388E-10
0.0816497	2.02001E-10
0.0823273	2.08505E-10
0.0829993	2.14387E-10
0.083666	2.18276E-10
0.0843274	2.19006E-10
0.0849837	2.1715E-10
0.0856349	2.15495E-10
0.0862812	2.16265E-10
0.0869227	2.19006E-10
0.0875595	2.20804E-10
0.0881917	2.18516E-10
0.0888194	2.11764E-10
0.0894427	2.0298E-10
0.0900617	1.95104E-10
0.0906765	1.90311E-10
0.0912871	1.897E-10
0.0918937	1.93399E-10
0.0924962	2.00529E-10
0.0930949	2.09027E-10
0.0936898	2.15657E-10
0.0942809	2.1818E-10
0.0948683	2.17685E-10
0.0954521	2.17125E-10
0.0960324	2.18732E-10
0.0966092	2.22933E-10
