       41.537633        9986.6232
       41.885414        9773.7791
       42.236487        9565.4714
       42.590897        9361.6033
       42.948664        9162.0802
       43.309841        8966.8095
       43.674464        8775.7007
       44.042571        8588.6649
       44.414201        8405.6154
       44.789395        8226.4672
       45.168194        8051.1372
       45.550639         7879.544
       45.936773        7711.6079
       46.326637         7547.251
       46.720276        7386.3971
       47.117732        7228.9714
        47.51905         7074.901
       47.924276        6924.1142
       48.333457        6776.5411
       48.746645        6632.1133
       49.163936        6490.7636
        49.58566        6352.4265
       50.013162        6217.0377
       50.450072        6084.5345
       50.898943        5954.8553
       51.350302          5827.94
       51.789989        5703.7296
       52.222867        5582.1665
       52.662433        5463.1942
       53.112435        5346.7576
       53.570606        5232.8026
       54.034877        5121.2763
       54.504335         5012.127
       54.978686        4905.3039
       55.457871        4800.7576
        55.94191        4698.4395
       56.430852         4598.302
       56.924753        4500.2988
       57.423675        4404.3843
       57.927677         4310.514
       58.436824        4218.6444
       58.951179        4128.7328
       59.470806        4040.7374
       59.995772        3954.6175
       60.526143        3870.3331
       61.061987         3787.845
       61.603373         3707.115
       62.150371        3628.1055
       62.703051          3550.78
       63.261487        3475.1025
       63.825749         3401.038
       64.395914        3328.5519
       64.972057        3257.6108
       65.554253        3188.1816
       66.142582        3120.2321
       66.737121        3053.7309
       67.337951         2988.647
       67.945151        2924.9502
       68.558791         2862.611
       69.178862        2801.6004
       69.805134        2741.8901
       70.437182        2683.4524
       71.074695        2626.2602
       71.717456         2570.287
       72.365171        2515.5067
       73.017224        2461.8939
       73.672816        2409.4237
       74.331018        2358.0719
       74.990816        2307.8145
        75.65147        2258.6282
       76.312687        2210.4903
       76.974005        2163.3783
       77.633804        2117.2704
       78.289188        2072.1452
        78.93656        2027.9817
       79.572357        1984.7595
       80.194871        1942.4585
       80.807942         1901.059
       81.427088        1860.5419
       82.085103        1820.8883
        82.82535        1782.0799
       83.665978        1744.0986
       84.570088        1706.9268
       85.497308        1670.5472
       86.437519        1634.9429
       87.387227        1600.0975
       88.341697        1565.9948
       89.293131        1532.6189
       90.228067        1499.9543
       91.131779        1467.9859
       92.001517        1436.6988
        92.85055        1406.0786
       93.699937        1376.1109
       94.568775         1346.782
       95.468668        1318.0782
       96.402669        1289.9861
       97.367102        1262.4927
       98.354894        1235.5853
       99.358754        1209.2514
       100.37305        1183.4787
       101.39417        1158.2553
       102.42022        1133.5695
       103.45067        1109.4098
       104.48594        1085.7651
       105.52706        1062.6243
       106.57538        1039.9766
       107.63234        1017.8117
       108.69931        996.11916
       109.77745        974.88896
       110.86772        954.11123
       111.97086        933.77634
       113.08741        913.87484
       114.21778         894.3975
       115.36227        875.33528
        116.5211        856.67933
       117.69448          838.421
        118.8826         820.5518
       120.08564        803.06345
       121.30379        785.94782
       122.53725        769.19698
       123.78624        752.80315
       125.05096        736.75872
       126.33164        721.05624
       127.62852        705.68843
       128.94185        690.64815
       130.27186        675.92842
       131.61882        661.52242
       132.98298        647.42344
       134.36462        633.62496
         135.764        620.12057
