1.e-20	0.0005397122822934328
1.2129664e-20	0.0004955135058406553
1.4712876e-20	0.00045716793266532195
1.7846225e-20	0.0004205481862514943
2.1646872e-20	0.0003874462260487062
2.625693e-20	0.0003569711190029459
3.1848775e-20	0.0003282847410239791
3.8631495e-20	0.0003036137757300604
4.6858707e-20	0.0002802999875211213
5.683804e-20	0.00025873223730237346
6.8942635e-20	0.0002395257876444124
8.3625103e-20	0.0002217382271597096
1.0143444e-19	0.0002054926761164854
1.2303658e-19	0.00019014320999692343
1.4923924e-19	0.00017680183333109527
1.8102219e-19	0.0001645575885284097
2.1957384e-19	0.00015329985216457745
2.6633571e-19	0.0001430895032545115
3.2305627e-19	0.00013371287190531834
3.9185642e-19	0.00012512994090131585
4.7530869e-19	0.00011733650340643328
5.765335e-19	0.0001101376049110583
6.9931579e-19	0.00010354048999006817
8.4824659e-19	0.00009732378600096577
1.0288946e-18	0.00009162041569846355
1.2480147e-18	0.00008616294849769783
1.5137999e-18	0.0000808701005599765
1.8361885e-18	0.0000759131403032984
2.2272351e-18	0.00007056956647419438
2.7015614e-18	0.00006502887938842173
3.2769034e-18	0.00005925704745928003
3.9747738e-18	0.00005328376041653261
4.8212673e-18	0.00004721110123349006
5.8480355e-18	0.00004103788692060551
7.0934708e-18	0.000035393847269207726
8.6041421e-18	0.000030209229020371384
1.0436536e-17	0.000025590104932815435
1.2659168e-17	0.000021569576897158597
1.5355146e-17	0.00001812807061283982
1.8625276e-17	0.000015225671088754053
2.2591835e-17	0.000012792997473576444
2.7403138e-17	0.000010766578619194137
3.3239087e-17	9.081610068794927e-6
4.0317898e-17	7.680416298017195e-6
4.8904257e-17	6.514976539887642e-6
5.9319223e-17	5.543845245583514e-6
7.1952227e-17	4.7325379935421046e-6
8.7275637e-17	4.052981173069443e-6
1.0586242e-16	3.4821001915515057e-6
1.2840756e-16	3.00104843712878e-6
1.5575407e-16	2.5944573334287537e-6
1.8892446e-16	2.2496150063581374e-6
2.2915903e-16	1.956332624095109e-6
2.7796221e-16	1.7061116346646461e-6
3.3715883e-16	1.4919895379698573e-6
4.0896235e-16	1.3082260370721093e-6
4.9605761e-16	1.1500738427031347e-6
6.0170124e-16	1.0135964913128101e-6
7.2984342e-16	8.955136763384724e-7
8.8527558e-16	7.930815723668195e-7
1.0738096e-15	7.040448963278338e-7
1.302495e-15	6.264670702740835e-7
1.5798827e-15	5.587367663327526e-7
1.9163447e-15	4.994910547014324e-7
2.3244618e-15	4.475894420813278e-7
2.8194942e-15	4.0203806390091153e-7
3.4199519e-15	3.6201885858550273e-7
4.1482869e-15	3.2682886249960287e-7
5.0317328e-15	2.9590273204708186e-7
6.1033231e-15	2.6865040071062976e-7
7.4031261e-15	2.4466455148520426e-7
8.9797436e-15	2.2354872786789458e-7
1.0892128e-14	2.0484475649967272e-7
1.3211785e-14	1.8821226834851113e-7
1.6025452e-14	1.7358617289764755e-7
1.9438336e-14	1.6100980476155445e-7
2.357805e-14	1.504297638011201e-7
2.8599383e-14	1.4171907686025628e-7
3.4690092e-14	1.348365719823601e-7
4.2077918e-14	1.2983088211577097e-7
5.1039102e-14	1.2689090207790417e-7
6.1908719e-14	1.2632132913222747e-7
7.5093198e-14	1.286924855205725e-7
9.108553e-14	1.3491178705065567e-7
1.1048369e-13	1.4654172403480294e-7
1.3401301e-13	1.6628369641725824e-7
1.6255329e-13	1.993533453795399e-7
1.9717168e-13	2.561406754115498e-7
2.3916263e-13	3.605064518843445e-7
2.9009625e-13	5.749685522462747e-7
3.5187702e-13	1.1004459826768405e-6
4.2681502e-13	2.7574167341903325e-6
5.177123e-13	9.927669327845607e-6
6.2796765e-13	0.00005717015803247752
7.6170368e-13	0.0009764004581563562
9.2392101e-13	0.0017577628032873357
1.1206852e-12	0.004841286963937703
1.3593535e-12	0.019728415747360218
1.6488502e-12	0.05184464125715836
2.e-12	0.06796584954537012
